ASIN,StarRating,Title,ReviewLink,ReviewDate,AuthorName,VerifiedPurchase,ReviewText
B077HQMRVH,5,Great for the price!,https://www.amazon.com/gp/customer-reviews/R1N8D25UIYYNXU/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B077HQMRVH," March 16, 2019",TruRevu,Verified Purchase,"I dont know what's not to like for this price. Personally, I expected less."
B077HQMRVH,1,NOPE,https://www.amazon.com/gp/customer-reviews/R20BIOA9J9URHK/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B077HQMRVH," February 5, 2019",Emily Windham,Verified Purchase,The screen is awful and you can't change contrast in a way that balance's the brightness. If all you need is Internet/email then go for it. But any video or pictureven quality will be trash. Save your money.
B077HQMRVH,5,Really Good Laptop,https://www.amazon.com/gp/customer-reviews/R1164MIXALRWSA/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B077HQMRVH," April 27, 2018",Sunshine,Verified Purchase,Alot of laptop for the money. The best laptop deal on the market.
B077HQMRVH,3,Three Stars,https://www.amazon.com/gp/customer-reviews/R3J0UU2BUB739W/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B077HQMRVH," May 2, 2018",Juicyyogi1,Verified Purchase,Just ok. Doesnt seem to hold a charge. We have to use it plugged in.
B077HQMRVH,5,Good buy,https://www.amazon.com/gp/customer-reviews/R1PTS2SFF4P56E/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B077HQMRVH," July 28, 2018",Javan,Verified Purchase,"Good laptop, it has good enough specs which allows for you to do multiple tasks on the computer without much sticking."
B077HQMRVH,4,Four Stars,https://www.amazon.com/gp/customer-reviews/R3MJLEM6HYGJ1C/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B077HQMRVH," May 16, 2018",L Baez,Verified Purchase,As described!
B077HQMRVH,1,Waste of money,https://www.amazon.com/gp/customer-reviews/R2U9SQ0BMFEKR3/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B077HQMRVH," August 16, 2018",Amazon Customer,Verified Purchase,I bought this computer to use for school and it stopped powering on after 3 months of use. I bought a new battery thinking that might be the problem and it still won’t turn on. Complete waste of money.
B077HQMRVH,1,Junk,https://www.amazon.com/gp/customer-reviews/RB6XIMCPHGH8H/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B077HQMRVH," November 27, 2018",dennis horning,Verified Purchase,It a piece of junk touchscreen didnt last a month now it opens new screens all on its own
B07817W39J,1,Not backlit keyboard,https://www.amazon.com/gp/customer-reviews/RBYVY2F7UUGUD/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07817W39J," January 11, 2018",Mohammad Bhuiyan,Verified Purchase,"Misleading product. If you look at some of the pictures, it makes you believe that there is a backlit keyboard. This is not the case. The button you'd press for backlit is just empty on mine. It says on title that it is 128gb ssd, which is correct, but then images show 1tb hdd. These pictures are not of the same product, so it definitely should be changed."
B07817W39J,3,Power button stinks!,https://www.amazon.com/gp/customer-reviews/R6049OJR2UQ7C/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07817W39J," October 11, 2019",Chaz,Verified Purchase,"Ahhh man, I think I goofed with this product. I absolutely loved this laptop for the short time that I had it. I just wish the power button wasn’t the way it was. It’s like this tiny little pointed rectangle on the side and is even hard to press sometimes. What’s worse is it broke on me! Now I can’t turn the laptop on. This happened months ago and now the laptop is just sitting there, but now after getting a new laptop I wish I could use this one sometimes. I was walking into a narrow doorway and the side of the laptop seemingly barely GRAZED the side of the wall and that was all it took for the power button to be almost completely dented inside the laptop. I’ve reached out to HP but they charge way too much for what should be a simple repair. Besides this, the laptop WAS incredible, and this is coming from someone engulfed in the Apple Eco System."
B07817W39J,1,Stopped working after 5 days of use.,https://www.amazon.com/gp/customer-reviews/R2ZG0K2C5D0NY8/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07817W39J," January 10, 2018",LeeAnn6488,Verified Purchase,I have not even had the laptop for a week and the power button is not working. It won't turn on and the charger light is on so I know the battery should be in working order. I'm so bummed. I didn't think I had to save to the external hard drive before I put it on the computer. Now I lose everything. Good thing it was just a week.
B07817W39J,1,"I have had this computer since Dec. 27, ...",https://www.amazon.com/gp/customer-reviews/R1VH9H85KTMLNY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07817W39J," March 4, 2018",Maqaz,Verified Purchase,"I have had this computer since Dec. 27, 2017. After less than 2 months I notified Amazon of many issues. The seller now says I've past the return date of Jan. 31, 2018, I've never hear of a 30 day on this type of purchase. Now I will have to return it to the seller for the to fix it. There are multiple issues not to mention freezing, not turning off, over heating and Windows defender not defending. The original issue was updates failed."
B07817W39J,2,This would of been a great laptop but the power button stopped working,https://www.amazon.com/gp/customer-reviews/R1KZUOLIAZO4EL/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07817W39J," March 5, 2018",BDK,Verified Purchase,"This would of been a great laptop but the power button stopped working. I loved every aspect of this laptop but the second day we had it I could not get it to power on after a shutdown without a lot of effort. I had to hold down the power button multiple times for like 20 seconds and then unplug the laptop. After doing this dance a 3 - 5 times the laptop would boot. Sometimes it would boot into a black screen with a CMOS checksum error. So I open a ticket with HP and spent hours reloading win 10, patching and reloading the BIos, which did not work. So I am returning it today since I did notice someone else with the same problem on Amazon and searching the internet it seemed like this is common."
B07817W39J,2,The laptop's hardware is all right however the new one ...,https://www.amazon.com/gp/customer-reviews/R1293VFO4WVUTQ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07817W39J," January 23, 2018",Karen Mills,Verified Purchase,"The laptop's hardware is all right however the new one I received was suffering from a lot of black light bleeding. In the end, I returned it and went with the Lenovo Flex 5"
B07817W39J,1,"Power button issues, like everyone else...",https://www.amazon.com/gp/customer-reviews/R2IU9U4M4U0FYB/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07817W39J," March 6, 2019",Yuri K.,Verified Purchase,"The power button is a POS. If you have your power chord plugged in, it takes honestly 15 to 20 attempts to turn it on. If its unplugged its usually only once or twice. So irritated. Im now in the middle of my classes and cant afford to return it and wait."
B07817W39J,5,I love it. Could not be happier,https://www.amazon.com/gp/customer-reviews/R14Y3KWH6SAU1L/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07817W39J," April 6, 2018",Robert,Verified Purchase,Have had this for about 2 months now. I love it. Could not be happier. And the price was fantastic.
B078QM3LWM,5,VERY HAPPY with this purchase!! 💯,https://www.amazon.com/gp/customer-reviews/R7VHY81MC4UZQ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QM3LWM," January 19, 2019",aMAZON LOVER,Verified Purchase,"I purchased 2 of these plus another under a different name for my business. We absolutely love them. The speed is incredible. We also use many apps and windows open at one time during the day and this laptop has handled all of this with ease. It is such a blessing to have over 10 Outlook acccounts operating with the aforementioned, several screens and all running smoothly. Happy so far!! Should mention how far the technology has come in the ease in setting up a new laptop- so easy, yet a lot to learn at the same time with touchscreen and using as a tablet. However, the directions are accessible so it is so easy to search and find answers. The screen clarity gorgeous is and sound with bang and olufsen is like being in my car!"
B078QM3LWM,5,"Fast, robust laptop good for economist work with Stata, with minor annoying quirks.",https://www.amazon.com/gp/customer-reviews/R1OR50TFQ5D81H/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QM3LWM," February 8, 2020",Nicolás L.,Verified Purchase,"So I've been using this laptop for about 2 months now. So far no regrets. Shipping was fast (arrived one day earlier), so everything good on that front. Haven't needed any customer help so I can't judge that."
B078QM3LWM,5,This labtop is nice. the touchscreen is sweet,https://www.amazon.com/gp/customer-reviews/RJCH7M4T43TEX/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QM3LWM," October 30, 2018",Ralph P.,Verified Purchase,The only bad thing is a little heavy. the performance works for me. great home computer.
B078QM3LWM,3,Bad customer service,https://www.amazon.com/gp/customer-reviews/R3OPMP5SOUEJPN/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QM3LWM," April 18, 2019",Tom,Verified Purchase,"Love the laptop but don't count on any help from Michael Electronics. I'm having trouble writing Audio CDs, probably a missing codec, and have tried contacting customer service several times without any response. So the laptop is good but you might want to buy from another supplier."
B078QM3LWM,5,Much better than I could imagine.,https://www.amazon.com/gp/customer-reviews/R1VCIYKA0W135D/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QM3LWM," December 9, 2019",Jim Dias,Verified Purchase,"This is what we could name as a perfect product to produce and edit videos, working as a pro paying much, much less than an equivalent Apple. It does support dual Wi-Fi frequencies, using at high-speed all the potential of the Fiber channel service that I have at home without any cable. Be prepared to purchase a bigger backpack or equivalent case. I buy one here at Amazon but I feel worth to go a Best Buy or equivalent store and find a better product due time restrictions in U.S. (the one purchase here has a ocassional problem, the laptop zipper container stucks at the fabric sometimes). I have payed something like 2x more for the Wenger 17' inch backpack at BB but you could find at a good price here at Amazon (Wenger Ibex Laptop Backpack)."
B078QM3LWM,5,fast machine when configured properly; 2 little peeves,https://www.amazon.com/gp/customer-reviews/R33QSWPLEVA1N5/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QM3LWM," May 6, 2019",publicus,Verified Purchase,"Configured w/ i7-8550U, 32GB RAM, 512GB SSD + 1TB HD, Win10 Pro 64bit, pen and touch support. Very fast, multiple windows open simultaneously, spreadsheets are a breeze, great video. Two minor peeves: 1. NumLock key doesn't have a light to indicate it is on/off (does make a different sound for ""on"" vs ""off"", as does the CapsLock key -- but CapsLock key also has a light), 2. No dedicated right- and left-click keys under touch pad; rather -- the touchpad right-bottom-corner is your Right-click. These are minor peeves. Overall, a superb machine."
B078QM3LWM,5,Amazing machine,https://www.amazon.com/gp/customer-reviews/R3HZF3FQLNVEJO/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QM3LWM," October 21, 2019",Wes,Verified Purchase,WOW I am used to an i3 this thing is a beast. bought it for a digital audio workstation and it is excellent. Would definitely recommend it to anyone who needs the horsepower. I have really enjoyed the machine it is much better than I expected and half the money of the alternative.
B078QM3LWM,5,Do you need to run Hyper-v! YES!,https://www.amazon.com/gp/customer-reviews/RNTF5EA1H0FRK/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B078QM3LWM," July 23, 2019",DeployGuy,Verified Purchase,"Running a Hyper-v virtual lab on this monster. Couldn't find a hard drive caddy for the DVD bay that was exactly for this model, probably to new, so I found one that was close, took the bezel of the DVD and added another 2t ssd. MUHAHAHAHA!"
B077TYLH1Q,5,great monitor for photo editing,https://www.amazon.com/gp/customer-reviews/R3003D7OVWQK7W/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B06XQNX2W7," January 15, 2018",D.G.,Verified Purchase,"I spent a little more than a month looking for a quality monitor at a reasonable price to use for photo editing in Lightroom. This is a great looking monitor and the image quality is very nice. Its a great monitor all around, so much so that I ended up buying a second matching monitor. I highly recommend this monitor. keep in mind if you buy 2, there was one HDMI and one VGA connection in the back, so i bought a HDMI to VGI cable for higher visual quality. One more thing to keep in mind is this does not have holes in the back for a vesa mount. However, I found a VESA Mount Adapter that allowed me to mount to a VESA mount.This set me back about another $60 but totally worth it."
B077TYLH1Q,5,It’s wonderful!,https://www.amazon.com/gp/customer-reviews/R3Q3JESTYLS5NN/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B06XQNX2W7," November 28, 2017",Nicole,Verified Purchase,I don’t understand why people rated this monitor so low here. I opened it and set it up and it looks amazing when you connect it to a computer or console. I love how many settings it has for certain types of games and how easy it is to edit settings. I’m so satisfied with this product and would definitely recommend this to anyone who wanted a decently priced monitor that works and looks great. 10/10 ❤️
